"";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol"
"1667";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1668";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1669";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1670";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1671";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1672";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1673";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1674";2;5;6;8;10;12;12;12;12;12;12;12;12;12;12;12;12;12;12
"1675";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1676";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1677";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1678";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1679";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1680";2;5;6;8;10;13;14;17;18;21;21;21;21;21;21;21;21;21;21
"1681";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1682";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1683";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1684";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1685";2;5;6;8;10;12;12;12;12;12;12;12;12;12;12;12;12;12;12
"1686";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1687";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1688";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1689";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1690";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1691";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1692";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1693";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1694";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1695";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1696";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1697";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1698";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1699";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1700";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1701";2;5;6;8;10;13;14;17;18;20;22;25;25;25;25;25;25;25;25
"1702";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1703";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1704";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1705";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1706";3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
"1707";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1708";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1709";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1710";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1711";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1712";2;5;6;8;10;13;14;17;18;21;21;21;21;21;21;21;21;21;21
"1713";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1714";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1715";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1716";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1717";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1718";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1719";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1720";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1721";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1722";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1723";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1724";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1725";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1726";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1727";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;33;33;33;33
"1728";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1729";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1730";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1731";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1732";2;5;6;8;10;13;14;17;18;20;23;23;23;23;23;23;23;23;23
"1733";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1734";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1735";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1736";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1737";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1738";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1739";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1740";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1741";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1742";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1743";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1744";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1745";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1746";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1747";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1748";2;5;6;8;10;13;14;17;19;19;19;19;19;19;19;19;19;19;19
"1749";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1750";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1751";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;39
"1752";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1753";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1754";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1755";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1756";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1757";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1758";2;5;6;8;10;13;14;17;18;20;22;25;25;25;25;25;25;25;25
"1759";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1760";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1761";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1762";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1763";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1764";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1765";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1766";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1767";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1768";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1769";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1770";2;5;6;8;10;13;14;17;18;20;22;25;25;25;25;25;25;25;25
"1771";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1772";2;5;6;8;10;13;14;17;18;20;22;24;26;26;26;26;26;26;26
"1773";2;5;6;8;10;13;14;17;18;20;23;23;23;23;23;23;23;23;23
"1774";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1775";2;5;6;8;10;12;12;12;12;12;12;12;12;12;12;12;12;12;12
"1776";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1777";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1778";2;5;6;8;10;13;14;17;19;19;19;19;19;19;19;19;19;19;19
"1779";2;5;6;8;10;13;14;17;19;19;19;19;19;19;19;19;19;19;19
"1780";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1781";2;5;6;8;10;12;12;12;12;12;12;12;12;12;12;12;12;12;12
"1782";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1783";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1784";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1785";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1786";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1787";2;5;6;8;10;12;12;12;12;12;12;12;12;12;12;12;12;12;12
"1788";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1789";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1790";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1791";2;5;6;8;10;13;14;17;18;21;21;21;21;21;21;21;21;21;21
"1792";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1793";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1794";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1795";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1796";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;39
"1797";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1798";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1799";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1800";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1801";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1802";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1803";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;39
"1804";2;5;6;8;10;13;14;17;18;20;22;25;25;25;25;25;25;25;25
"1805";2;5;6;8;10;13;14;17;18;21;21;21;21;21;21;21;21;21;21
"1806";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1807";2;5;6;8;10;12;12;12;12;12;12;12;12;12;12;12;12;12;12
"1808";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1809";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1810";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1811";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1812";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1813";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1814";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1815";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1816";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1817";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1818";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1819";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1820";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1821";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1822";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1823";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1824";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1825";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1826";2;5;6;8;10;13;14;17;18;20;22;25;25;25;25;25;25;25;25
"1827";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1828";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1829";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1830";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1831";2;5;6;8;10;13;14;17;18;21;21;21;21;21;21;21;21;21;21
"1832";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1833";2;5;6;8;10;13;14;17;18;21;21;21;21;21;21;21;21;21;21
"1834";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1835";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1836";2;5;6;8;10;13;14;17;18;21;21;21;21;21;21;21;21;21;21
"1837";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1838";2;5;6;8;10;13;14;17;18;20;22;24;27;28;30;30;30;30;30
"1839";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1840";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1841";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1842";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1843";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1844";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1845";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1846";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1847";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1848";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1849";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1850";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1851";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1852";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1853";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1854";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1855";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1856";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1857";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1858";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1859";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;39
"1860";2;5;6;8;10;13;14;17;18;20;22;24;27;28;30;30;30;30;30
"1861";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1862";2;5;6;8;10;13;14;17;18;20;22;25;25;25;25;25;25;25;25
"1863";2;5;6;8;10;13;14;17;18;20;22;25;25;25;25;25;25;25;25
"1864";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1865";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1866";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1867";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1868";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1869";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1870";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1871";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1872";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1873";2;5;6;8;10;12;12;12;12;12;12;12;12;12;12;12;12;12;12
"1874";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1875";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1876";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1877";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1878";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1879";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1880";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1881";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1882";2;5;6;8;10;13;14;17;18;21;21;21;21;21;21;21;21;21;21
"1883";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1884";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1885";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1886";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1887";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;37;37
"1888";2;5;6;8;10;13;14;17;18;21;21;21;21;21;21;21;21;21;21
"1889";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1890";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1891";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1892";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1893";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1894";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1895";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1896";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1897";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1898";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1899";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1900";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1901";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1902";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1903";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;34;34;34
"1904";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1905";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1906";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1907";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1908";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1909";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1910";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1911";2;5;6;8;10;12;12;12;12;12;12;12;12;12;12;12;12;12;12
"1912";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1913";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1914";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1915";2;5;6;8;10;13;14;17;18;20;22;24;27;29;29;29;29;29;29
"1916";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1917";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1918";2;5;6;8;10;13;14;17;18;20;22;25;25;25;25;25;25;25;25
"1919";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1920";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1921";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;33;33;33;33
"1922";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1923";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
