"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Coord. facteur 4";"Coord. facteur 5";"Coord. facteur 6";"Coord. facteur 7";"Coord. facteur 8";"Coord. facteur 9";"Coord. facteur 10";"Coord. facteur 11";"Coord. facteur 12";"Coord. facteur 13";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"Corr. facteur 4";"Corr. facteur 5";"Corr. facteur 6";"Corr. facteur 7";"Corr. facteur 8";"Corr. facteur 9";"Corr. facteur 10";"Corr. facteur 11";"Corr. facteur 12";"Corr. facteur 13";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"COR -facteur 4";"COR -facteur 5";"COR -facteur 6";"COR -facteur 7";"COR -facteur 8";"COR -facteur 9";"COR -facteur 10";"COR -facteur 11";"COR -facteur 12";"COR -facteur 13";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"CTR -facteur 4";"CTR -facteur 5";"CTR -facteur 6";"CTR -facteur 7";"CTR -facteur 8";"CTR -facteur 9";"CTR -facteur 10";"CTR -facteur 11";"CTR -facteur 12";"CTR -facteur 13";"mass";"chi.distance";"inertie"
"soldier";-0,553256251063679;0,702638136112927;0,555783643870657;0,113714759179239;0,118241843651748;-0,011492288745213;0,133819172235487;0,0297293207222114;-0,0972716307251896;-0,0740384931292307;0,053574777966838;0,0724309640849495;-0,0227162072381867;-0,509724211265451;0,647352233339638;0,512052740410161;0,10476730415687;0,108938182583721;-0,0105880372883745;0,123289835205275;0,0273901190044442;-0,0896179756750632;-0,0682128985276225;0,0493593364564172;0,0667318552088942;-0,0209288205875048;0,297224691551958;0,419326083594356;0,247744918923353;0,00857222306736073;0,00877292869653209;7,47002846220173e-05;0,00945335140254912;0,000434009994522218;0,00379156256888115;0,0019695103779895;0,000962961818883691;0,00158732957532393;8,57281436666638e-05;0,00395298079217869;0,00637581167008499;0,0039891794075869;0,000166995864681778;0,000180557041629331;1,70563108829121e-06;0,000231264367513444;1,14141090478361e-05;0,000122192468496827;7,07924898602729e-05;3,70674580395522e-05;6,77517592545231e-05;6,66413350781205e-06;0,012914334911752;0,869326471305465;0,00975973112844267
"alphonse";-0,638799809865551;0,695197854957773;0,578832687426663;0,041244816347194;0,0476241380808096;0,240797312217784;0,157795268084064;0,129770102043477;0,031383229192304;0,0249917571240459;-0,0527268938468257;0,128537659052219;-0,0224408424976189;-0,549482120170738;0,59799452877224;0,497899666529756;0,0354779209112145;0,0409652788867533;0,20712876805128;0,135732160718693;0,111625504116275;0,0269951916830108;0,021497382245939;-0,045354561747708;0,110565382655111;-0,0193031392989997;0,347932777409462;0,360444871784338;0,235957013565015;0,000990220930224527;0,0012496547181103;0,028796919335955;0,0115417227161577;0,00726127044213775;0,000346556981515387;0,000197047203680612;0,000819004419227217;0,00438947834114966;7,34621530254292e-05;0,0053018293520125;0,00627932607140371;0,00435313649947741;2,21021711216127e-05;2,94679854136925e-05;0,000753354624884537;0,000323507340862817;0,000218799074692299;1,27965072103541e-05;8,11502331690614e-06;3,61210664552823e-05;0,00021466288466385;6,54296359664132e-06;0,0129926036081869;0,92771829989176;0,0111822303836241
"mucha";-0,638741370982417;0,695104874263799;0,578511144083072;0,0409314752773202;0,0471239797567192;0,241219247259537;0,157562792679663;0,130028013603964;0,0313470999470636;0,0252979109542416;-0,0454114616279359;0,129533867121325;-0,00696738025917793;-0,549707458610668;0,598214474994386;0,497872699716846;0,0352260527876477;0,0405553864654867;0,207595789787458;0,135600176018537;0,111903459136352;0,0269776398234729;0,0217716449420308;-0,0390815755755637;0,111478191540588;-0,00599619982271709;0,348068508612164;0,360555001769748;0,235830029632156;0,000975791435974927;0,00122424559472365;0,0289144894521714;0,0115143354418254;0,00729434043689811;0,000345957687284555;0,00020202023160837;0,000607857365351939;0,0044603367957972;7,08554429411754e-06;0,00528489290535314;0,00625873792668459;0,00433520418765581;2,17020567539262e-05;2,87653736917375e-05;0,000753719956844189;0,000321583263564035;0,000219007987731906;1,27286057783894e-05;8,29001693940955e-06;2,67126552819003e-05;0,000217346555163584;6,28818233504879e-07;0,0129534692599695;0,927452544597747;0,0111421626283081
"elegant";-0,662822559656107;0,748311295308864;0,64346721487997;0,143993730915574;0,171085141343899;0,0818331636795082;0,127585598744823;0,0498330547217861;-0,00309532365210348;-0,0542288801717651;0,0183782251161879;0,0828021611520793;0,0878925818073088;-0,539990337939462;0,609636566153391;0,524221865647234;0,117309259145625;0,139380173388553;0,0666680955048959;0,103941831156396;0,040598147524934;-0,00252170786974807;-0,0441793522314977;0,014972429418164;0,0674575213701647;0,0716046010520898;0,332106812661749;0,370257649301194;0,258521743732033;0,010700349340124;0,0142980824017317;0,00294862047301533;0,00668965054133993;0,000949326870308996;2,98888332341652e-06;0,000822536917990578;8,82158123267152e-05;0,0016149270768883;0,000999095987972525;0,0055189657705198;0,0070344109926221;0,0052013488896313;0,000260465559750274;0,00036769499917663;8,41243690984578e-05;0,000204487351280516;3,11959458017592e-05;1,20358085239231e-07;3,69423407718645e-05;4,24297303069038e-06;8,61284202699105e-05;9,70437524243019e-05;0,0125621257777952;0,985274870977111;0,0121948917705415
"ukrainian";-0,599998967157467;0,665118651599787;0,501117330570406;0,0517646367130988;0,233152403710019;0,0378900139503581;0,00272198765268869;0,057365964068742;-0,00759472295596485;-0,056555591152709;0,642190845610839;0,039289333385372;-0,205999304897365;-0,478103012166924;0,529992963629227;0,39931019603219;0,0412481188984511;0,185785097324115;0,0301922683076198;0,00216898789342431;0,0457114790498082;-0,00605177695392121;-0,0450657417180101;0,511723177003381;0,031307301621816;-0,164148429525338;0,314337122713407;0,337869615873943;0,181106701078894;0,00159730766182001;0,0306721663315406;0,000730165267648491;3,51709312317727e-06;0,00145311770206373;2,07841442518646e-05;0,00103337194287265;0,124416783958302;0,000419981672836978;0,00633936455929486;0,00346572594627428;0,00425884138432497;0,00241753103093611;2,57964267621656e-05;0,000523326836986532;1,38211042406351e-05;7,13288979071679e-08;3,16812132841508e-05;5,55286460585976e-07;3,07924542361197e-05;0,00397028271505676;1,48608117479458e-05;0,000408530722423067;0,00962704966148789;0,916751613937404;0,00809089525016951
"extremely";-0,588760375588039;0,66109013980891;0,483647322367273;0,071064800047669;0,264465068017465;0,0781213526688066;0,0914063230325073;-0,000904827660125215;0,00166517760192488;-0,051857423255919;0,872006159792616;-0,054512168692179;1,53587042740449;-0,286197412648456;0,321357033159281;0,235101780002804;0,0345447192904399;0,128556916091542;0,0379749214340032;0,0444327679584149;-0,000439838253316472;0,000809445643815749;-0,0252079810018407;0,4238836665883;-0,0264984572407334;0,746589207956497;0,210455949840064;0,232092783443161;0,117301250794026;0,00209324809063942;0,0274404154014511;0,00215824400009112;0,00275774075202123;2,51369933274853e-07;6,94734378173342e-07;0,000604111124100301;0,159506817029078;0,000562156623264058;0,245026336797792;0,00340493616191855;0,00429292386064625;0,00229767924864757;4,96067646561895e-05;0,000687018542737532;5,99475357665956e-05;8,20699756768712e-05;8,04199063618541e-09;2,72366034490678e-08;2,64151872199987e-05;0,00746914571368459;2,9188968434887e-05;0,0231707975742062;0,00982272140257504;1,09940317469358;0,0118725990088094
"figure";-0,66982307629298;0,758791689564264;0,654567981159394;0,152674804205722;0,171908602206466;0,0837405602556681;0,11821435830299;0,0775222805519761;-0,000963674668223837;-0,0517110537864247;0,0358950508032731;0,0928832769101034;0,602494055619498;-0,484878251728091;0,549281744513675;0,473835240341777;0,110519769721728;0,124442924475226;0,060618957292745;0,0855741962494591;0,0561176065656708;-0,000697594491591748;-0,0374331166578259;0,02598406966733;0,0672372787933748;0,436139444436772;0,315486103883332;0,354128901294538;0,248845932043112;0,0111898002305184;0,0134284297097744;0,00287216060123975;0,00534216601007;0,00213703008802473;2,69484950976953e-07;0,000695725153541226;0,000313029487911624;0,00189025951154909;0,0436701925014359;0,00444220746073853;0,00570064186288901;0,00424217071246618;0,000230788077616393;0,000292599678342384;6,94305092270613e-05;0,000138362717910769;5,95020196235574e-05;9,19474124927051e-09;2,64755750861635e-05;1,27569769521738e-05;8,54188428669203e-05;0,00359405036689932;0,0099009900990099;1,02157205722944;0,0103327670110098
"masculine";-0,66982307629298;0,758791689564264;0,654567981159394;0,152674804205722;0,171908602206466;0,0837405602556681;0,11821435830299;0,0775222805519761;-0,000963674668223837;-0,0517110537864247;0,0358950508032731;0,0928832769101034;0,602494055619498;-0,484878251728091;0,549281744513675;0,473835240341777;0,110519769721728;0,124442924475226;0,060618957292745;0,0855741962494591;0,0561176065656708;-0,000697594491591748;-0,0374331166578259;0,02598406966733;0,0672372787933748;0,436139444436772;0,315486103883332;0,354128901294538;0,248845932043112;0,0111898002305184;0,0134284297097744;0,00287216060123975;0,00534216601007;0,00213703008802473;2,69484950976953e-07;0,000695725153541226;0,000313029487911624;0,00189025951154909;0,0436701925014359;0,00444220746073853;0,00570064186288901;0,00424217071246618;0,000230788077616393;0,000292599678342384;6,94305092270613e-05;0,000138362717910769;5,95020196235574e-05;9,19474124927051e-09;2,64755750861635e-05;1,27569769521738e-05;8,54188428669203e-05;0,00359405036689932;0,0099009900990099;1,02157205722944;0,0103327670110098
"smooth";-0,60037938076569;0,67656904256976;0,494997352839118;0,161343259782723;0,0998275840139206;-0,0159740296025671;0,158224058745166;0,0759813600987286;-0,0618316139623116;0,0134742594714324;1,26168444449424;0,199676895264538;1,37207400808471;-0,278461369206852;0,313798821199808;0,229584234637701;0,0748324583933838;0,0463009334092657;-0,00740889893521777;0,0733857448326316;0,0352408397841833;-0,0286780599664437;0,00624948301302134;0,585180619415652;0,0926119441067821;0,63638029416855;0,190690691272251;0,211815831471117;0,10706430829207;0,00940171704221203;0,00340681903802649;7,86292074530593e-05;0,00720012266455607;0,00154450605435724;0,000834666012604062;3,55384656759573e-05;0,290961505694306;0,00657233871189294;0,170393326073479;0,0030328302423374;0,00385141936027898;0,00206159008935596;0,000219027284765891;8,38489611381099e-05;2,14696781884293e-06;0,000210640368827365;4,85747631482536e-05;3,21675311828213e-05;1,52758849001093e-06;0,0133936227471502;0,000335468846633834;0,0158398709735551;0,00841388486674755;1,17776878331843;0,0116712304228963
"realistic";-0,381656848865721;0,392529856780457;0,044225391346104;-0,0595938064741463;0,263776774183652;-0,0595278152542073;-0,0400114159072426;-0,116156261107975;0,00793633952763198;-0,009832460798788;1,6442877823863;0,204859885188773;-0,349164981299346;-0,211341621382483;0,217362525052453;0,0244897109566843;-0,0329999362569573;0,146065795241703;-0,0329633937673875;-0,0221562315382964;-0,0643212682524752;0,00439473015772279;-0,00544470304560595;0,910520660068625;0,113440700515917;-0,193349322819963;0,111419399708285;0,103089943630764;0,00123571713764414;0,00185457547503024;0,0343920281607013;0,0015788161257658;0,000665731998890633;0,00521912231161009;1,98823987802446e-05;2,73621390983869e-05;0,714539819244461;0,0100026458895554;0,0159549557794128;0,00120848172271967;0,00127831933449639;1,62269663374087e-05;2,94643061580454e-05;0,000577254160330741;2,93990876709222e-05;1,32819489459279e-05;0,00011193843082424;5,22557932170195e-07;8,0208134059629e-07;0,0224310511484612;0,000348183202857831;0,00101147540575055;0,00829648182209525;0,979471199082324;0,00795934457497492
"stand";-0,616397998806638;0,684076081259818;0,575871222170343;0,11563130822137;0,165060445931072;0,0246550386400501;0,0997658495931305;0,0164013850041649;0,00121891846990121;-0,115474310473476;-1,63432411518667;-0,207368061403989;0,317251210927472;-0,30595159296306;0,339543877777942;0,285835966543867;0,0573940587335175;0,0819284074016702;0,0122376262757066;0,0495191753792608;0,00814089253784036;0,000605015019971465;-0,0573161322782841;-0,811203260600075;-0,10292796024491;0,157468897596419;0,18495884440536;0,199258882805952;0,133341219372934;0,00444356060175952;0,0085705497378484;0,000172361795927093;0,0026341067519909;6,62233646110709e-05;2,98480240996278e-07;0,00240178608213644;0,449246935616444;0,00652263008168926;0,00838260090310245;0,00334551563064558;0,00412049540618137;0,00292005731295315;0,000117731181239845;0,000239898013245684;5,35244234833606e-06;8,7640416688209e-05;2,36865423873283e-06;1,30824757625295e-08;0,000117411700596723;0,0235188997586647;0,000378638140349505;0,000886231535939546;0,00880522834892185;1,22778602436063;0,0132735165093507
"shoot";-0,607237755570415;0,676151408696857;0,566495936204464;0,134771840159159;0,177213651662741;0,0470054295222759;0,162375804964029;0,0225545410391054;0,0707698903059894;-0,111457187889489;-1,62386522631358;-0,405723820395877;0,791385894297855;-0,280973226218539;0,312860063411745;0,262121696773518;0,0623598885042269;0,0819980163961903;0,0217497463909431;0,0751324392497938;0,0104361464739342;0,0327457313317537;-0,0515720331604515;-0,751373983906566;-0,187731295896211;0,366179879075268;0,170834136900623;0,185268359552108;0,122803778404595;0,00574490706425902;0,00940202632413697;0,000596252411362723;0,00664074275216987;0,000119185286728489;0,000957563928457458;0,00212953211170249;0,422097880158619;0,0237631761931962;0,0496424589120372;0,00295821339243886;0,00366775130645961;0,00257457509395826;0,000145717020485915;0,000251945331616909;1,77258886603372e-05;0,000211521540239183;4,08112553924633e-06;4,01799147518477e-05;9,96616628226719e-05;0,0211549464255564;0,00132060512579769;0,00502445055011901;0,00802254138457324;1,25854994396676;0,0127072880718131
"super";-0,62587386876612;0,752047867292305;0,673260103944207;0,165075089063619;0,17736893389024;0,0763064735350964;0,159978488477409;0,0762422709160214;-0,00691489211109992;-0,0712062594031332;-1,8605545851938;-0,195873823558006;0,467234308727486;-0,273676386707844;0,32884859589626;0,294397005142983;0,0721825213752278;0,0775582611189711;0,0333665950947486;0,0699539266015284;0,0333385211621521;-0,00302368061982083;-0,031136420222895;-0,813566249622139;-0,0856499096018925;0,204307934457413;0,152584486968379;0,192700981894133;0,145835585380012;0,00724648486406908;0,00791884500137164;0,00132110240120764;0,00541971961141087;0,00114505387899095;7,68636789993623e-06;0,000730775523008307;0,46588385138768;0,00465667464609868;0,0145487520757358;0,00306592650259672;0,00442668958399331;0,00354775695662321;0,000213280515237834;0,000246231273896296;4,55733409256242e-05;0,000200313988772484;4,54966843379016e-05;3,74247508379853e-07;3,96848227463413e-05;0,0270939879034608;0,000300290022738879;0,0017086674695891;0,00782686964348609;1,3725578112997;0,0147451566967466
"pile";-0,63693568869571;0,710570062413256;0,614662790159154;0,133119836772436;0,146871280018474;0,0251726599136638;0,094385848809201;0,0327114930924653;-0,0167452245943676;-0,11829560254187;-1,7320297765377;-0,115401525626384;0,548783293819886;-0,294833600779573;0,328918498092753;0,284523613457653;0,0616203511710532;0,0679858094113468;0,0116522689735647;0,0436906271087405;0,015141948341876;-0,00775126115656975;-0,0547583046025094;-0,801745897956759;-0,053418654253079;0,254028401039857;0,177261220010438;0,192971243208854;0,136350714796838;0,00528610377828993;0,00609068745627552;0,000161271548335492;0,00211618306971836;0,000236439936409269;5,05612879011348e-05;0,00226240667254358;0,45288648064737;0,0018131428319452;0,0225135447550783;0,00331814651706901;0,00412969714092191;0,00309014057964635;0,000144940563023711;0,000176432322424035;5,18277801784353e-06;7,2864864680686e-05;8,75195601654312e-06;2,29343451898427e-06;0,000114456798120594;0,0245366404603751;0,000108924980723651;0,00246323674900571;0,00817907877744296;1,29594847230676;0,0137366192056007
"skull";-0,657890385764281;0,735564083648581;0,650541474270251;0,142315270452139;0,151747158884368;0,02838282225206;0,0509824811844979;0,114874116457382;-0,0402945205657647;-0,076607836803603;-1,75977255074543;-0,107448928881044;0,610850443269641;-0,295821212487308;0,33074728525521;0,29251676549178;0,0639922345296213;0,0682332946400009;0,0127623705621752;0,0229243347006643;0,0516532862451752;-0,0181184802032206;-0,0344468070360151;-0,791283868753656;-0,048314541616423;0,274669645105864;0,177885726829273;0,19450522405091;0,143663025688781;0,00568282907731368;0,00611568557032379;0,000192851113287975;0,000580754864318555;0,00274268495102167;0,000275384578699082;0,000892465274483657;0,439747302167664;0,0014785109818451;0,0262375548520753;0,00343843819572098;0,00429828465519573;0,00336204964498804;0,000160900408929858;0,000182934357867334;6,39978372775729e-06;2,06488599267687e-05;0,000104833119957283;1,28987055409479e-05;4,66230350222939e-05;0,0246018191352281;9,1718791550494e-05;0,00296431211993393;0,00794427268813838;1,33623242353978;0,014184634650059
"trend";0,142630598106234;-0,438156772613964;-1,0851338243759;-1,21130573402664;-0,442505528478914;-0,430844374755815;-1,31703049759517;-0,608840132510458;-0,670944135019527;-0,0123094437713343;-0,104168530543941;-0,438830178419129;0,106074360925388;0,058186102625083;-0,178745902181539;-0,442679964225191;-0,494151750649814;-0,180519975616055;-0,175762812032167;-0,537282130979771;-0,248376119170003;-0,273711425278231;-0,00502163328238363;-0,04249551561173;-0,179020617844292;0,0432729984494469;0,00538306474152798;0,0444344154205155;0,257354522727301;0,265057018458455;0,0334820149896185;0,0286102743736875;0,249524249226883;0,0496030375507612;0,0491575835410618;1,48351505968928e-05;0,000992049526618161;0,0158775511205278;0,000509383172442754;9,31471075563968e-05;0,000879028639077047;0,00539151190725735;0,00671817810082728;0,000896564149020667;0,000849933252661969;0,0079421051069035;0,00169726834085142;0,00206118364892971;6,93778479915392e-07;4,96840559783597e-05;0,000881732684322376;5,15186903827479e-05;0,00457871874143936;1,66531701368017;0,0126980725730113
"winner";-0,578147477202755;0,671552931340872;0,51425238462588;0,517463368270024;0,127580014174325;0,241805554396762;-0,00836658348199869;0,0589298377100088;-0,0322902624448311;-0,00270335365782584;-1,54869094137562;-0,0675009375579846;1,59657119005547;-0,229451776678282;0,266521984970338;0,204093467439053;0,205367823777333;0,050633207053973;0,0959663688847271;-0,00332048053545086;0,0233877280367036;-0,0128151697958135;-0,00107289112940354;-0,614635369064451;-0,0267893758268492;0,633637801074609;0,136822893508661;0,161472368543927;0,0894118613371019;0,074828715274541;0,00430543246395618;0,0139409066253135;1,55773901075872e-05;0,000718868615105932;0,00017613199662827;1,10687387062607e-06;0,33920879116472;0,000581148955222505;0,17851619725084;0,00228914563629649;0,00308856433407783;0,00181112648774491;0,00183381438824161;0,00011147088415944;0,000400431928697097;4,79393842336295e-07;2,37830004380071e-05;7,14067559708499e-06;5,00497466001667e-08;0,0164257674473567;3,12043947857869e-05;0,0174571253418443;0,00684851093805033;1,33893121578085;0,0122775775879023
"huge";-0,596167131587563;0,64833295713851;0,504542531034487;0,0496761627838129;0,0481278520619982;-0,116096816297427;-0,157212795288506;0,0365986925543434;-0,109939585818239;0,00269705722275552;-1,34026882238414;-0,0106385961524664;2,61627665996695;-0,191141433685235;0,207866694366128;0,161765011231493;0,0159270319871442;0,0154306169459966;-0,0372226356295228;-0,0504051254974208;0,0117341701599912;-0,0352485216622055;0,000864722922439228;-0,429713230838354;-0,00341091686078972;0,838823284959734;0,12899640574241;0,133442437791942;0,0763129289482323;0,000611455987143992;0,000543255960764459;0,00284943756688039;0,00487679196489982;0,000245850008190622;0,0018103533647238;9,7686101920506e-07;0,225258643825098;1,27996044729874e-05;0,42503866237422;0,00214197739259354;0,00253323234023569;0,00153417318928868;1,48721894468077e-05;1,39595617810685e-05;8,12305598629272e-05;0,00014895483514161;8,07253558055229e-06;7,28428650100741e-05;4,38388494530556e-08;0,0108258662193583;6,82099093126917e-07;0,041252109281459;0,00602668962548429;1,42193007770303;0,012185274232575
"volumetric";-0,407983773246645;0,337213809632703;0,0253547404154257;-0,415659540463432;-0,333860031674672;0,162229258581207;-0,305896118962246;0,141673048396264;-0,130697076563489;0,00846147382537258;2,5867956934666;0,182169594671568;-0,544245866429711;-0,146617770834663;0,121185057605518;0,00911177297621072;-0,149376223382458;-0,119979805141265;0,0583005840356235;-0,109930369809354;0,0509132664221283;-0,0469688141463444;0,00304081316857172;0,92962084046292;0,0654665740062469;-0,195586493763965;0,0571440316857989;0,0341469577633174;0,000182290670051054;0,0404937660784795;0,0247277127019284;0,00526284326875311;0,0174642495760469;0,00348463349946527;0,00242008406497759;9,09469278851447e-06;0,793716554155145;0,00354995814036266;0,0173978237028828;0,00103571677368523;0,000707564332630735;4,00012503361038e-06;0,00107505512929774;0,000693560082934306;0,000163762174383811;0,00058224150822957;0,000124890587017593;0,000106288670830687;4,45499540104762e-07;0,0416370055022204;0,000206493798553035;0,00184308560783495;0,00622236136657144;1,46203062031478;0,0133005060863047
"hyper";-0,54021980730937;0,591558902657652;0,368681115369614;-0,00645791631620036;0,193553058656196;0,035441308451542;0,13537859964041;-0,257322377983928;0,0224803764439349;0,197975364148068;2,39461812251097;0,421286542067407;-0,185123801641276;-0,205857307914037;0,225420692699532;0,140490409388617;-0,00246086731659919;0,0737557398939915;0,0135053403227166;0,0515876569020123;-0,0980558122473176;0,00856642002575145;0,075440913023545;0,912498271097222;0,160536345089518;-0,0705436693010059;0,102915689174727;0,107942577785965;0,0395916290171016;1,00404452256918e-05;0,00853710543378533;0,000258010301334657;0,00351364201744858;0,0118084589454476;7,3546387556341e-05;0,00511415381163009;0,698665327935537;0,0195021324477417;0,00206768629649866;0,00175881367323772;0,00210899143107592;0,000819182396738079;2,51341181256417e-07;0,0002257765868327;7,57004254266155e-06;0,000110453341957976;0,000399056085647115;3,04569201500403e-06;0,000236211548572467;0,0345582192583778;0,00106963104062832;0,000206539607007172;0,00602668962548429;1,44254286667551;0,0125411187734609
"logo";0,547212372654604;-0,473356024816987;-1,61665071105494;1,07971736744655;-0,714341490251046;-1,91640949277543;2,54587599810362;2,04990793247977;-1,23580353747294;0,0324880607338662;0,036514506241729;0,376271985264211;-0,0277177747764737;0,119865248492157;-0,103687234381597;-0,354122547093677;0,236508889450801;-0,156474386391927;-0,419783819853882;0,557666592336947;0,449026257430447;-0,27069910241262;0,00711641342099395;0,00799839437657576;0,0824212632392359;-0,00607149641941436;0,0244581764518488;0,0160082659985115;0,176321657218898;0,0650069810007051;0,0269335745951843;0,174729348004094;0,287808521324895;0,173571533930696;0,0514783635992601;3,18985351090403e-05;3,76269662754221e-05;0,00360331622552839;1,07361489948771e-05;0,00139449474870142;0,00104347220371128;0,0121713138600156;0,00542906749243999;0,00237638508193152;0,0171033700910255;0,0301841923503577;0,019569231842272;0,00711219956969618;4,91532957928378e-06;6,20920403722438e-06;0,000659339107755091;3,5778472034031e-06;0,00465698743787422;2,99738747780412;0,0418399198277907
